f_wb	m_wb	f_go	m_go	f_re	m_re	f_tx	m_tx	f_dg	m_dg	f_hd	m_hd	f_ac	m_ac
MFBST.7215	28.6781675555979	29.9671910744778	34.4334053718534	45.4667123362699	26.1140595752713	41.3375028154755	34.0740680001423	23.184763426605	21.2281464534138	28.9835282499132	44.6739029802029	55.1558058082994	21.517488393675	27.7482283785247
MFBST.7216	0	11.4553503799964	0	30.5494440004942	0	0	0	0	0	0	0	0	0	0
MFBST.7217	0	171.188810189823	0	1229.83993867472	0	0	0	0	0	0	0	0	0	0
MFBST.7218	0	74.7311624334628	0	636.63734432533	0	0.854557725225853	0	0	0	0	0	1.10979461671293	0	0
MFBST.7219	8.21482154320753	55.0907302980306	0.255350394415921	1.45954051472294	89.0955921112596	49.182071274942	155.70350302264	174.540260904779	13.4186784840328	19.536686708576	77.1647214096542	98.5971859692462	47.9613772261127	60.7777576161672
MFBST.722	2.77137637736835	100.457955561996	4.11255416580481	1344.53926867098	0	4.14055056455892	0.721228222008333	1.05301153495666	1.38810185077469	1.30908946882487	0.971722322592668	1.71025810705609	1.2272288963419	6.42848749911294
MFBST.7220	697.774751055707	1191.0891370975	3.65766139859671	96.1926871045195	3562.43200946322	1182.91633167162	2556.65226981361	1645.5940766166	746.653238028961	440.265009875643	3723.29982596644	1750.90192656486	13518.6835301965	13596.9086465034
MFBST.7221	0	269.134134678626	0	2001.99676148345	0	7.55878146546233	0	0	0	1.01540174855327	0	2.41518137821571	0	1.37145955244099
MFBST.7222	40.8553714857979	318.457083065156	6.75279656974234	18.9425082505053	1853.93856576195	595.624251319493	354.991983046523	356.878791049557	362.032234603555	500.53370013645	633.577848472784	745.758570601443	81.086573993578	73.2945276200917
MFBST.7223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFBST.7224	0.869115450384025	17.0668262885963	0	0	0	0	5.9219641207558	8.87428490505132	0	0	50.5225382909704	58.4571146103194	0	0
MFBST.7225	2302.8747428187	12400.6115476359	419.761668790715	842.994826172509	4876.19525900528	3598.37901637862	52344.0782186328	40790.3817290905	3697.25135983802	5509.50519540483	5074.88106386683	4526.47270315651	8560.1411148346	11237.3282889014
MFBST.7226	0.173128558301934	15.0605711948267	0	144.740068009555	0.405138953873521	2.56367317567756	0	2.4332881008681	0	0	0	0	0	0
MFBST.7227	0	24.9481621416177	0	278.068860337248	0	0	0	0	0	0	0	0	0	0
MFBST.7228	0	45.5487474355722	0	392.752869331441	0	0.854557725225853	0	0	0	0	0	0	0	0
MFBST.7229	0	5.13291092707999	0	47.4188081958472	0	0	0	0	0	0	0	0	0	0
MFBST.723	0.397647240489797	2790.02815557373	0	3.81341666051456	0	0.651190523750557	2.47933524157226	2.10602306991331	0.694050925387345	1.01540174855327	2.10942711761151	2.570969381922	16.0844691487181	8.77695146682558
MFBST.7230	0	10.4479520883229	0	116.183847926021	0	1.57687738888136	0	0	0	0	0	0.221958923342586	0	0
MFBST.7231	25.902071282656	139.020631594023	8.91597653409475	155.484196459785	178.600240961989	346.237635104687	171.172113122265	198.708608583882	433.088123342777	532.442492759318	148.298114685071	164.104849477998	214.225734800382	491.40564507826
MFBST.7232	0	187.36345233662	0.125676785453738	0	2.28740320532434	5595.81377382302	0	0	0	2.43146459268283	0	0.652693380751393	0.623342033024948	1.41737397804797
MFBST.7233	0	50.2554084698035	0	523.933076085095	0	0	0	0	0	0.521652892794374	0	0	0	0
MFBST.7234	67.5246191674602	30.0666789332796	78.4900749355604	130.857804691243	49.9176798935993	30.1640171560828	32.7091579944383	15.350672637156	46.5737654277499	49.3102511755945	37.4170008983857	17.7827925908261	60.4069395604025	30.4271964431967
MFBST.7235	242.482481123342	239.433364206826	0.18165125577995	13.3389216163491	9.28993432968404	91.0210037145297	11.9869383501658	11.3151266155785	7582.83439629711	5155.39375453593	33.9604608664604	30.2084629644332	18.8826528405229	8.8671737075336
MFBST.7236	1.39544644303853	24.7948870786328	0	243.645647401806	4.06821635362786	58.0949562904139	4.40231100895405	4.93076438517098	17.8712711418137	22.0962259457324	17.9963723024818	23.2447158570437	1.77450938625682	2.85690186364646
MFBST.7237	0	436.728938970249	0	0.74552947780794	6.21227213692433	56430.6914393324	0	5.82317104214122	0	9.13388286074047	0	10.5495685396276	0	7.68077081524639
MFBST.7238	0	1209.6405653024	0	2.99927176552673	7.48649522820703	111328.754886549	0	9.09258466089907	0	24.6542554850763	0	20.0005111850298	0	16.8248300341477
MFBST.7239	0	177.597948966497	0	0.74552947780794	3.14726945525934	36388.8729311023	0	2.66413643727126	0	5.21652892794374	0	5.50942291573555	0	6.33226847560889
MFBST.724	12.512137092543	77.8740887657758	1.03061253282615	10.9623130808685	199.651956531764	54.3292161088968	23.7155296330382	48.0530192664548	38.1695055058995	26.4630798452833	352.440973827476	388.831804359907	31.0953349819503	13.9772852072068
MFBST.7240	0	2.58649012401789	0	69.3949431101942	0	0	0	0	0	0	0	0	0	0
MFBST.7241	0	7.69066412928114	0	64.8559366689182	0	4.99510828978477	0	0	0	0	0	0	0	0
MFBST.7242	0	23.3594969488728	0	257.194315000167	0	0	0	0	0	0	0	0	0	0
MFBST.7243	3.26527543278107	55.3195645031304	0.456011264559523	0	91.3970171695202	52.8238614516725	6.37421894358875	9.85257719284051	27.6079400954317	65.8786410925446	8.84500712986259	4.96337422214041	18.5674905358986	18.5707787255188
MFBST.7244	39.2590152134626	85.9128612256336	11.4145236856589	73.7862466829572	254.207583701146	70.8422134630351	152.595670324248	126.716557544383	247.756427475162	117.67488574471	269.20283000381	237.494582951639	253.385903211288	98.2630066254903
MFBST.7245	0.84321194599117	53.4698817828321	0	490.427132353446	2.78905158925023	3.35211187011824	3.18710947179437	1.45359784523653	1.26286044544433	0	10.9519490731172	7.2844466082123	4.23677649826703	5.92431047039564
MFBST.7246	83.5166907204137	23.4710619015247	87.2191526614637	137.13377150217	16.1414862301702	42.1769524088995	14.9886862926854	6.0088888521769	34.525531236831	25.1285691172308	6.25644790774756	6.02977445721434	16.5799858548462	14.3162611448115
MFBST.7247	1847.30947409133	1256.64583655328	981.425937831762	1334.45108467697	2969.01402115246	2288.16286950252	1706.86908653513	1281.44883106108	3724.27700552485	3237.5655975211	1934.01288539202	1416.95385703698	4959.03950132139	2685.2868129266
MFBST.7248	68.7810584210735	49.3814280811217	59.8936563728129	51.7664106113249	89.9058987336865	190.323108558177	44.2654503915095	54.2513941281994	113.066073745351	125.492230074135	84.1132237280943	65.9005179804984	84.0509425247149	100.375049884799
MFBST.7249	131.364921386339	30.2050823792047	137.06209811853	66.6770001674837	32.2365363570635	35.5558396305786	36.2408728245931	22.4125730242896	47.342481038907	35.3620901964264	43.9698098675236	35.1680688365725	40.2985743377754	35.2871420826312
MFBST.725	0	0	0.541024581739722	0	0	0	0	0	0	0	0	0	0	0
MFBST.7250	134.162759590165	29.97616777936	157.185223136983	14.3022909127106	50.8667530632363	32.9230942760057	54.9020892425127	34.1211703710803	50.582896837839	50.2373092871058	37.3936777102792	32.3281842035127	43.0856792884785	50.9282056689062
MFBST.7251	389.59258698351	283.11225184383	300.594997279333	111.342526375854	481.427997707132	592.739962339852	338.452042520029	251.703737355555	691.636177470456	663.173832427652	713.924630719558	629.50133324577	537.694232642564	687.822497274214
MFBST.7252	170.344957675137	234.269531550001	102.625038270807	197.342240792903	447.990471616417	453.996613563655	409.165538678807	310.311046895054	579.162425229765	470.476915713245	316.69645558345	199.170240937176	537.373323679593	410.004443407484
MFBST.7253	127.253932121402	153.450227600383	111.941497317827	158.444800264084	194.504585282643	126.311695804168	163.497481392494	203.186598604601	164.799185403652	204.394510556815	125.06287045305	129.110090273435	167.595692931056	193.361131105111
MFBST.7254	768.425648808118	353.237053986209	981.627235038276	610.44679247051	289.840744489479	302.450353073036	386.164936318479	476.715864630016	307.264789166091	325.744344450119	372.319622109773	458.394748986548	252.78931521162	221.582854763275
MFBST.7255	0	47.2418397643833	0	368.582330529825	0	0	0	0	0	0	0	0.221958923342586	0	0
MFBST.7256	78.9352326828178	157.408101351499	0	1.42802207383	7.47241899406162	0	16.5506908251077	27.9624077184908	2664.06775305246	1852.9534000237	4.85544613058086	3.01514120186165	52.5517404106993	3.43831087864214
MFBST.7257	14.8218322672489	42.2779844742039	8.3672565165356	1.47669436901791	64.1842665107395	34.0021085538292	52.0928083136644	95.1013768449073	47.3520435080919	43.4752019069348	55.4076385744227	77.7189826865936	25.1303534716522	40.7705978514478
MFBST.7258	327.988163717278	397.4511662599	320.95852427212	377.140526318685	550.84130517825	387.604937629769	625.773280541771	961.982337630403	188.155149284483	206.476118418103	667.071152429718	788.179778918006	312.111555294143	317.813341973822
MFBST.7259	1.39371011360136	18.9378367422214	0	0	0	0	14.3164984831165	12.360049587792	0	0	66.1405953896006	87.8261052993492	0	3.68556839423096
MFBST.726	1.23738652760661	0	3.29611520252077	0	0	0	0	0	0	0	0	0	0	0
MFBST.7260	2.15268311356504	12.5417031182876	0	0	0	0	7.70088038592778	13.1577194032766	0	0	51.393683546186	68.6047466951237	1.17062252293987	0
MFBST.7261	27.6359844706668	293.55727360234	0	8.20082425588735	0.405138953873521	138.185758225424	7.49744663791815	21.389928628995	0	1.56495867838312	1450.20936820476	1654.4889096885	1.05919412456676	1.59069568275683
MFBST.7262	0.173128558301934	673.604266175696	0.259347217924365	5382.88642815314	0	30.6847193519655	0	0	0	2.08661157117749	0.347269792524701	2.83273244634816	0	0.904965906536334
MFBST.7263	0	127.386815442463	0.333655010633125	1176.85018237627	0	2.36531608332204	0	0	0	0	0	0	0	1.41737397804797
MFBST.7264	3.26659487731847	138.3469464611	0.129673608962183	1170.65684227071	0.405138953873521	2.56367317567756	8.53790360961375	9.91175463444049	106.934403954413	91.9882247523377	7.08533497913264	9.44106852236239	3.16239303916579	2.59998235051798
MFBST.7265	53.2238711948157	414.200010044928	0	5.90677747607164	10.2915648562836	42.9653911033402	66.9292989076819	132.053995359985	1245.79418221421	2457.01434851964	120.967312286958	160.481221164537	101.511415769598	11.8181066853729
MFBST.7266	23.1146510554533	140.187596156039	0	0	0.462861074575418	0	1.97398804025193	2.38507975359228	856.972619419258	2288.69446058378	1.8265937233289	10.0882407294731	0	0.904965906536334
MFBST.7267	22.9311045205283	145.5687204899	0	0	0	0	0	0.569970849461387	797.846608357159	1707.38793756117	0	0	2.18912195965969	0
MFBST.7268	78.4699175881	56.2315455681805	82.5958605347792	62.4450238497931	34.0368492648567	55.0734395742215	48.9020030544722	42.8759205178463	63.1530825251011	57.7963189957853	56.5457978153469	56.7732994304505	44.331532785495	42.4746486434768
MFBST.7269	126.117238424728	385.018266159003	163.433150901769	85.1882929785207	171.996369639527	116.177487693662	201.279284424943	193.085737220093	195.811212942606	146.25194703519	200.318819419099	198.069693869023	394.022606758331	189.404871789155
MFBST.727	0.524594663217333	0	1.14707836311742	4.47105970484476	0	0	0	0	0	0	0	0	0	0
MFBST.7270	153.970663334602	85.5040158554625	191.696343609802	85.9552981641887	50.1708352879328	55.8209216232911	89.3749505230042	117.147976227584	31.764596440174	54.9321853222552	110.433022574161	122.72385635925	30.5448591604416	43.8847573341279
MFBST.7271	113.221284449288	133.058477363583	108.772015967226	227.342030329361	137.43610407716	160.465949511873	93.5321713048982	93.3535885984036	169.104971621337	189.50510619822	130.76215744799	155.088098991831	142.044010477584	157.256401900676
MFBST.7272	159.732240108478	74.3200168623389	201.288316604402	58.6144533349836	73.0865317870786	64.0773123992705	58.6593286444349	86.3025857561226	73.961515675545	75.3460494569808	52.6527540653098	75.5878827571018	44.3461258325538	64.9712654774412
MFBST.7273	53.4195984614562	19.9992076406665	54.400909270742	93.3160376195893	16.7239731322977	18.5969231876319	16.627712607629	18.3133737723613	17.2364781214939	14.9645517512411	20.1278800210213	21.8580537065013	11.5845956826852	18.2849052167908
MFBST.7274	46.4649385289468	29.7627683893923	46.0974644141731	64.6816461575808	22.3836033523996	44.1556114619158	28.8078415327993	22.8956137097848	32.2283276681078	25.6303930626694	30.2398088675745	41.8282943238931	26.8690033925005	43.8667350731924
MFBST.7275	6.08762504913557	26.5612511713793	0	11.8135549521433	2.50671628599744	4.31888765457372	4.97743295683611	5.81439138094612	0	0.787436576030495	104.269161447079	129.435140285924	0	0.685729776220495
MFBST.7276	2577.77570596384	2135.05847700477	2540.83485598546	3664.89405447445	2117.23346213416	2066.1337914773	1534.00562311246	1408.84291549274	3228.48901364598	3086.46132690435	2686.33091964108	2926.79561625566	2150.6302467912	2093.51566348999
MFBST.7277	0.173128558301934	4.16558195636231	0	21.9876630435229	0	1.95357157125167	0	0	0.47092601738207	0	1.41240235820524	0	0.547280489914922	2.714897719609
MFBST.7278	39.2461534331956	223.119783599403	11.1329716048195	317.523574038085	56.5804685628714	69.2046587506256	203.709687499263	152.803437094668	50.1680371431994	73.5986569392046	116.907357277483	81.4987062577008	180.364209930586	223.848649555113
MFBST.7279	612.75238640631	526.129863125546	685.815203872044	1280.47242830557	456.628989411725	453.84655673177	444.597796471091	554.735647714086	352.439941750651	413.174046334626	538.943342075759	620.500416878597	491.613125364804	540.052517980077
MFBST.728	613.730387398127	2105.29015687704	903.60372505154	10732.293896151	333.83151001071	620.934416414766	393.92426169267	416.121020223635	374.445375034996	326.528524219488	499.561533853758	536.527838192225	347.151934335089	319.989507741106
MFBST.7280	118.97555929842	39.1235804860745	110.2807547651	38.9733790975526	28.7540245951397	30.7156568493163	43.0776961459204	41.0986861865859	35.7460519067801	37.842634255191	51.6830549209134	65.2122898886922	40.2887908762056	63.3426553610082
MFBST.7281	262.549768896627	20.3128782368358	252.919635293916	57.6045726702167	62.2993350049651	29.3830430750854	55.1519983560521	33.6370974790342	73.0751381287583	49.5392053716369	39.7801320139353	34.797495913426	54.4785595658102	27.1796483158656
MFBST.7282	635.401305882205	650.658276561385	628.145043166105	488.233915384481	920.418229841314	848.956336402139	730.030475608031	639.086781698966	1503.74681078918	1355.51796121968	770.586144617702	693.489492643603	1064.36860704611	1044.30436719019
MFBST.7283	141.688895080695	29.1495003341357	156.166805177491	40.9195854840137	45.9232433354728	26.8618314432596	47.2365121467878	33.4990372922518	161.72781782311	56.9494979751484	28.2508183067454	32.0959155836986	43.1460605744104	21.1543773381546
MFBST.7284	129.388418170796	77.5115369656508	144.703737163658	55.2543581002019	118.286980262505	93.2352020737115	74.0247460732789	102.752585058887	100.817364139603	147.777330359864	96.3556453683215	95.2371754735629	98.293535141772	85.9536096394147
MFBST.7285	137.144698216726	108.250244749079	167.465650337729	131.568362307692	117.361663595461	129.928955215227	98.347098749984	107.170720037763	153.140200534278	169.073897988261	106.012344639184	94.1947065993199	124.351818034339	132.464812591148
MFBST.7286	179.690455497224	400.393308141199	186.13194920499	1474.29315523961	180.618622491786	457.468154834148	163.346383100613	154.967786758412	222.360460669406	289.638015153884	219.491472890158	208.936995103162	297.774234153666	296.414109389214
MFBST.7287	119.113343055464	113.16276867365	152.334239926236	53.9697379251862	94.2667544856832	98.6949915123745	117.192238257933	127.457878835486	107.419648812986	85.8324473930286	180.404499350943	192.142127384763	100.036943507939	82.8248664974151
MFBST.7288	136.061961971024	234.291320247102	109.010637474547	347.960398988909	876.720499364527	450.816458931247	630.270821839429	450.48417922192	238.297916656282	283.309470259329	315.027028193425	241.793061525162	650.235587117849	578.828411648377
